Dataset,c,k,m,M_NUM,PIVOT,Q_NUM,R_MIN,RATIO,RECALL,AVG_TIME,COST,DATE
Music,1.5,50,15,16,5,100,1,1.00422,0.5258,168.378,0.0998631,1196.66,
Yelp,1.5,50,15,16,5,100,1,1.00529,0.658,7.62114,0.0976762,1196.66,
Music,1.5,50,15,16,5,100,20,1.00294,0.6074,202.784,0.194817,1196.66,
Yelp,1.5,50,15,16,5,100,20,1.0079,0.5228,4.38085,0.187131,1196.66,
Music,1.75,50,15,16,5,100,1,1.00307,0.633,206.185,0.189216,1196.66,
Music,1.5,50,15,16,5,100,1,1.00247,0.6738,229.477,0.198312,1196.66,
Yelp,1.75,50,15,16,5,100,1,1.00227,0.7978,18.344,0.19642,1196.66,
Yelp,1.5,50,15,16,5,100,1,1.00234,0.7998,12.6488,0.184333,1196.66,
Music,1.25,50,15,16,5,100,1,1.00242,0.6814,258.159,0.199323,1196.67,
Yelp,1.25,50,15,16,5,100,1,1.00285,0.7868,15.6187,0.190993,1196.67,
Music,1.5,50,15,16,5,100,1,1.00087,0.8402,325.714,0.389193,1196.67,
Yelp,1.5,50,15,16,5,100,1,1.00097,0.9278,16.3495,0.368928,1196.67,
Music,1.5,50,15,16,5,100,1,1.00235,0.6502,234.005,0.184514,1336.15,
Yelp,1.5,50,15,16,5,100,1,1.00271,0.801,13.5719,0.182571,1336.15,
Yelp,1.75,50,15,16,5,100,1,1.00406,0.7454,13.2549,0.172843,1336.15,
Yelp,1.25,50,15,16,5,100,1,1.00229,0.8124,18.6304,0.190833,1336.15,
Yelp,1.5,50,15,16,5,100,20,1.00846,0.5374,7.55488,0.185743,1336.15,
Yelp,1.5,50,15,16,5,100,300,1.10702,0.0052,0.32016,0.00137482,1336.15,
Yelp,1.5,50,15,16,5,100,1,1.00581,0.6394,10.5486,0.0979023,1336.15,
Yelp,1.5,50,15,16,5,100,1,1.00068,0.9326,20.2859,0.357565,1336.15,
Music,1.75,50,15,16,5,100,1,1.0022,0.655,227.767,0.1873,1336.15,
Music,1.25,50,15,16,5,100,1,1.00142,0.744,264.131,0.19608,1336.15,
Iquique,1.5,50,15,16,5,100,1,1.00869,0.7212,169.307,0.174438,1336.15,
Music,1.5,50,15,16,5,100,20,1.00281,0.6394,218.312,0.190269,1336.15,
Music,1.5,50,15,16,5,100,300,1.06709,0.0004,1.57714,0.0001057,1336.15,
Iquique,1.75,50,15,16,5,100,1,1.00542,0.7874,152.341,0.146024,1336.15,
OBS,1.5,50,15,16,5,100,1,1.00227,0.9066,88.224,0.0395781,1336.15,
ISC_EHB_DepthPhases,1.5,50,15,16,5,100,1,1.0004,0.9846,44.8071,0.0128864,1336.15,
Music,1.5,50,15,16,5,100,1,1.00337,0.5196,183.194,0.0986165,1336.15,
Iquique,1.25,50,15,16,5,100,1,1.00437,0.814,166.3,0.169604,1336.15,
Meier2019JGR,1.5,50,15,16,5,100,1,1.01216,0.8266,135.647,0.156341,1336.15,
NEIC,1.5,50,15,16,5,100,1,1.00061,0.897,145.852,0.0791214,1336.15,
OBS,1.75,50,15,16,5,100,1,1.00717,0.8646,109.289,0.0398862,1336.15,
ISC_EHB_DepthPhases,1.75,50,15,16,5,100,1,1.00065,0.9784,42.3454,0.0102002,1336.15,
PNW,1.5,50,15,16,5,100,1,1.00346,0.3018,222.629,0.178005,1336.15,
Iquique,1.5,50,15,16,5,100,20,1.00607,0.7658,158.274,0.168298,1336.15,
ISC_EHB_DepthPhases,1.25,50,15,16,5,100,1,1,1,64.511,0.0209304,1336.15,
OBST2024,1.5,50,15,16,5,100,1,1.00053,0.9766,329.479,0.194057,1336.15,
OBS,1.25,50,15,16,5,100,1,1.0029,0.8986,98.5491,0.0416357,1336.15,
Meier2019JGR,1.75,50,15,16,5,100,1,1.01336,0.8624,132.163,0.16248,1336.15,
Iquique,1.5,50,15,16,5,100,300,1.41277,0.0008,0.19466,0.000183484,1336.15,
NEIC,1.75,50,15,16,5,100,1,1.00077,0.8894,161.045,0.0899645,1336.15,
Music,1.5,50,15,16,5,100,1,1.001,0.8276,326.369,0.363893,1336.15,
ISC_EHB_DepthPhases,1.5,50,15,16,5,100,20,1.75573,0.322,27.2814,0.0128059,1336.15,
PNW,1.75,50,15,16,5,100,1,1.00602,0.2854,223.564,0.169194,1336.15,
OBS,1.5,50,15,16,5,100,20,1.20244,0.5434,86.028,0.0441444,1336.15,
ISC_EHB_DepthPhases,1.5,50,15,16,5,100,300,6.90854,0.0008,0.20853,0.00010646,1336.15,
Iquique,1.5,50,15,16,5,100,1,1.00905,0.6938,126.496,0.0845954,1336.15,
Meier2019JGR,1.25,50,15,16,5,100,1,1.01155,0.8436,112.378,0.136622,1336.15,
OBS,1.5,50,15,16,5,100,300,4.67701,0.001,0.10863,0.00010449,1336.15,
NEIC,1.25,50,15,16,5,100,1,1.00059,0.8982,177.419,0.0932512,1336.15,
ISC_EHB_DepthPhases,1.5,50,15,16,5,100,1,1.00034,0.9884,69.5552,0.0119099,1336.15,
OBST2024,1.75,50,15,16,5,100,1,1.00189,0.9336,318.466,0.182611,1336.15,
OBS,1.5,50,15,16,5,100,1,1.00582,0.8824,102.947,0.0220759,1336.15,
Meier2019JGR,1.5,50,15,16,5,100,20,1.01623,0.8208,142.699,0.176404,1336.15,
Iquique,1.5,50,15,16,5,100,1,1.0024,0.8844,215.48,0.285049,1336.15,
PNW,1.25,50,15,16,5,100,1,1.00283,0.3052,269.293,0.17786,1336.15,
ISC_EHB_DepthPhases,1.5,50,15,16,5,100,1,1.00043,0.988,56.0673,0.0100934,1336.15,
Meier2019JGR,1.5,50,15,16,5,100,300,1.58031,0.0156,0.08113,0.00010542,1336.15,
NEIC,1.5,50,15,16,5,100,20,1.13099,0.674,145.14,0.0797227,1336.15,
OBS,1.5,50,15,16,5,100,1,1.00558,0.887,122.407,0.0695536,1336.15,
NEIC,1.5,50,15,16,5,100,300,3.82561,0.0002,0.18032,0.00010592,1336.15,
Meier2019JGR,1.5,50,15,16,5,100,1,1.00895,0.873,62.1832,0.0743327,1336.15,
PNW,1.5,50,15,16,5,100,20,1.00437,0.284,223.943,0.168827,1336.15,
OBST2024,1.25,50,15,16,5,100,1,1.00088,0.9596,314.45,0.196224,1336.15,
PNW,1.5,50,15,16,5,100,300,1.43361,0,0.07762,0.00010453,1336.15,
NEIC,1.5,50,15,16,5,100,1,1.0046,0.8418,143.941,0.0548313,1336.15,
Meier2019JGR,1.5,50,15,16,5,100,1,1.01412,0.8258,271.676,0.340292,1336.15,
PNW,1.5,50,15,16,5,100,1,1.0039,0.2916,175.099,0.088953,1336.15,
NEIC,1.5,50,15,16,5,100,1,1.00038,0.903,191.284,0.124844,1336.15,
OBST2024,1.5,50,15,16,5,100,20,1.00177,0.9522,305.482,0.189921,1336.15,
OBST2024,1.5,50,15,16,5,100,300,1.39308,0,0.15334,0.00010591,1336.15,
PNW,1.5,50,15,16,5,100,1,1.00098,0.3668,345.942,0.345649,1336.15,
OBST2024,1.5,50,15,16,5,100,1,1.00477,0.877,235.902,0.0996697,1336.15,
OBST2024,1.5,50,15,16,5,100,1,1.00031,0.9864,436.2,0.371231,1336.15,
